D,T,C
19/09/05,10:52:25,8.450203700000001
19/09/05,10:52:26,3.325785
19/09/05,10:52:27,4.0056631000000005
19/09/05,10:52:28,5.7026894
19/09/05,10:52:29,8.4158906
19/09/05,10:52:30,8.626115399999998
19/09/05,10:52:31,9.4884321
19/09/05,10:52:32,5.9808675
19/09/05,10:52:33,5.5599393
19/09/05,10:52:34,8.9341306
19/09/05,10:52:35,9.310675
19/09/05,10:52:36,15.7277433
19/09/05,10:52:37,8.8006182
19/09/05,10:52:38,9.3107558
19/09/05,10:52:39,9.0626505
19/09/05,10:52:40,6.611779999999999
19/09/05,10:52:41,5.7043215
19/09/05,10:52:42,8.7481335
19/09/05,10:52:43,9.0136062
19/09/05,10:52:44,8.788242000000002
19/09/05,10:52:45,7.8129563
19/09/05,10:52:46,8.031993
19/09/05,10:52:47,6.7217797
19/09/05,10:52:48,5.2627144
19/09/05,10:52:49,7.085977799999999
19/09/05,10:52:50,5.390670699999999
19/09/05,10:52:51,5.2685450000000005
19/09/05,10:52:52,5.5215041
19/09/05,10:52:53,5.7583839
19/09/05,10:52:54,4.939233299999999
19/09/05,10:52:55,5.716221900000001
19/09/05,10:52:56,7.269146199999999
19/09/05,10:52:57,5.939159999999999
19/09/05,10:52:58,4.9709357
19/09/05,10:52:59,5.0441699
19/09/05,10:53:00,8.789539800000002
19/09/05,10:53:01,6.247489000000002
19/09/05,10:53:02,4.0377285
19/09/05,10:53:03,8.214819900000002
19/09/05,10:53:04,4.5908457
19/09/05,10:53:05,8.812847300000001
19/09/05,10:53:06,8.7791806
19/09/05,10:53:07,9.0545602
19/09/05,10:53:08,9.567324799999998
19/09/05,10:53:09,9.3587947
19/09/05,10:53:10,6.9302157
19/09/05,10:53:11,6.2107451000000005
19/09/05,10:53:12,7.462047600000001
19/09/05,10:53:13,9.1131087
19/09/05,10:53:14,3.9899539999999996
19/09/05,10:53:15,3.8902738000000006
19/09/05,10:53:16,4.0628985
19/09/05,10:53:17,3.7733627999999997
19/09/05,10:53:18,5.6772209
19/09/05,10:53:19,4.230169699999999
19/09/05,10:53:20,3.9443588999999997
19/09/05,10:53:21,5.594244
19/09/05,10:53:22,5.772113399999999
19/09/05,10:53:23,5.571967
19/09/05,10:53:24,7.2028229999999995
19/09/05,10:53:25,7.0199162
19/09/05,10:53:26,9.104614
19/09/05,10:53:27,9.160896700000002
19/09/05,10:53:28,8.7458309
19/09/05,10:53:29,8.635054499999999
19/09/05,10:53:30,9.4343749
19/09/05,10:53:31,8.7970962
19/09/05,10:53:32,9.4155948
19/09/05,10:53:33,9.256787600000001
19/09/05,10:53:34,9.1202342
19/09/05,10:53:35,9.156055000000002
19/09/05,10:53:36,11.9993569
19/09/05,10:53:37,6.560465200000001
19/09/05,10:53:38,5.7376635
19/09/05,10:53:39,7.405437900000001
19/09/05,10:53:40,8.8823185
19/09/05,10:53:41,8.994673200000001
19/09/05,10:53:42,5.1872316000000005
19/09/05,10:53:43,6.360817599999999
19/09/05,10:53:44,5.4928167
19/09/05,10:53:45,4.6438218
19/09/05,10:53:46,4.4576424999999995
19/09/05,10:53:47,4.4752104
19/09/05,10:53:48,4.921216500000001
19/09/05,10:53:49,5.607576699999998
19/09/05,10:53:50,5.9815663
19/09/05,10:53:51,5.209989700000001
19/09/05,10:53:52,5.9027427999999995
19/09/05,10:53:53,8.8936598
19/09/05,10:53:54,8.16976
19/09/05,10:53:55,7.481523699999999
19/09/05,10:53:56,8.7976076
19/09/05,10:53:57,9.0211083
19/09/05,10:53:58,9.2515605
19/09/05,10:53:59,9.186339499999997
19/09/05,10:54:00,9.300695900000001
19/09/05,10:54:01,8.527167700000001
19/09/05,10:54:02,5.5036495
19/09/05,10:54:03,4.2081631
19/09/05,10:54:04,8.6879074
19/09/05,10:54:05,8.3776309
19/09/05,10:54:06,6.093594
19/09/05,10:54:07,8.9816536
19/09/05,10:54:08,8.816696899999998
19/09/05,10:54:09,8.983677499999999
19/09/05,10:54:10,8.6216865
19/09/05,10:54:11,9.0626078
19/09/05,10:54:12,5.8399148
19/09/05,10:54:13,5.878734400000001
19/09/05,10:54:14,4.2968012
19/09/05,10:54:15,7.870952
19/09/05,10:54:16,4.1823861
19/09/05,10:54:17,7.0717900999999985
19/09/05,10:54:18,8.734340200000002
19/09/05,10:54:19,8.8175922
19/09/05,10:54:20,9.4977924
19/09/05,10:54:21,9.209193899999997
19/09/05,10:54:22,8.6108974
19/09/05,10:54:23,9.469002
19/09/05,10:54:24,9.1797737
19/09/05,10:54:25,5.9691957
19/09/05,10:54:26,8.2356151
19/09/05,10:54:27,8.7839783
19/09/05,10:54:28,11.712669100000001
19/09/05,10:54:29,8.6872673
19/09/05,10:54:30,9.4123268
19/09/05,10:54:31,12.1714582
19/09/05,10:54:32,8.950686699999999
19/09/05,10:54:33,9.8059723
19/09/05,10:54:34,8.524417000000001
19/09/05,10:54:35,8.8995279
19/09/05,10:54:36,3.3005690000000003
19/09/05,10:54:37,5.1922091
19/09/05,10:54:38,3.7265358
19/09/05,10:54:39,3.717409000000001
19/09/05,10:54:40,7.6087514
19/09/05,10:54:41,4.6444179000000005
19/09/05,10:54:42,4.0797258
19/09/05,10:54:43,4.011370199999999
19/09/05,10:54:44,4.597358099999999
19/09/05,10:54:45,5.772788899999999
19/09/05,10:54:46,8.2501419
19/09/05,10:54:47,10.0503781
19/09/05,10:54:48,8.689717100000001
19/09/05,10:54:49,4.1248038000000005
19/09/05,10:54:50,4.3039839
19/09/05,10:54:51,3.6049176
19/09/05,10:54:52,8.0911686
19/09/05,10:54:53,5.569523599999999
19/09/05,10:54:54,8.275649800000002
19/09/05,10:54:55,9.1114066
19/09/05,10:54:56,5.0518154
19/09/05,10:54:57,8.6582396
19/09/05,10:54:58,8.8764058
19/09/05,10:54:59,4.0717801
19/09/05,10:55:00,10.584363600000001
19/09/05,10:55:01,4.135801900000001
19/09/05,10:55:02,4.529643
19/09/05,10:55:03,8.3739293
19/09/05,10:55:04,5.741390899999999
19/09/05,10:55:05,8.226676600000001
19/09/05,10:55:06,5.433481
19/09/05,10:55:07,8.7540449
19/09/05,10:55:08,9.169034599999998
19/09/05,10:55:09,8.902089400000001
19/09/05,10:55:10,8.7339722
19/09/05,10:55:11,9.6528387
19/09/05,10:55:12,8.1644948
19/09/05,10:55:13,9.1327307
19/09/05,10:55:14,9.331857
19/09/05,10:55:15,8.4875742
19/09/05,10:55:16,8.932299699999998
19/09/05,10:55:17,9.4194113
19/09/05,10:55:18,8.9871205
19/09/05,10:55:19,9.7422012
19/09/05,10:55:20,8.185633999999999
19/09/05,10:55:21,5.633237300000001
19/09/05,10:55:22,4.6491148
19/09/05,10:55:23,5.2915176
19/09/05,10:55:24,6.1636501
19/09/05,10:55:25,5.215502499999999
19/09/05,10:55:26,4.1094588000000005
19/09/05,10:55:27,4.299604200000001
19/09/05,10:55:28,4.0185743
19/09/05,10:55:29,4.8246085999999995
19/09/05,10:55:30,4.0173445
19/09/05,10:55:31,4.8760893
19/09/05,10:55:32,5.4064826
19/09/05,10:55:33,8.688824299999999
19/09/05,10:55:34,8.973812700000002
19/09/05,10:55:35,9.199963899999998
19/09/05,10:55:36,6.225852100000001
19/09/05,10:55:37,6.360333999999999
19/09/05,10:55:38,5.232356199999999
19/09/05,10:55:39,7.1281718000000005
19/09/05,10:55:40,9.0371412
19/09/05,10:55:41,4.8426028
19/09/05,10:55:42,4.8021712
19/09/05,10:55:43,5.8050491
19/09/05,10:55:44,5.892646200000001
19/09/05,10:55:45,5.220649400000001
19/09/05,10:55:46,8.235269
19/09/05,10:55:47,5.7217679
19/09/05,10:55:48,5.985072200000001
19/09/05,10:55:49,8.5526504
19/09/05,10:55:50,8.758284300000001
19/09/05,10:55:51,9.3154539
19/09/05,10:55:52,4.9100183
19/09/05,10:55:53,4.0094211
19/09/05,10:55:54,4.256172000000001
19/09/05,10:55:55,6.6623884
19/09/05,10:55:56,3.3554611
19/09/05,10:55:57,3.2930933
19/09/05,10:55:58,3.4125330000000003
19/09/05,10:55:59,3.2127906
19/09/05,10:56:00,4.7814084
19/09/05,10:56:01,2.7103337
19/09/05,10:56:02,3.2498961999999993
19/09/05,10:56:03,2.704796
19/09/05,10:56:04,3.0230843000000003
19/09/05,10:56:05,3.2942293
19/09/05,10:56:06,3.1508828999999996
19/09/05,10:56:07,2.8478805
19/09/05,10:56:08,2.8230404
19/09/05,10:56:09,2.9053444
19/09/05,10:56:10,3.1611457
19/09/05,10:56:11,3.2974243000000003
19/09/05,10:56:12,4.4905103
19/09/05,10:56:13,3.4181376000000006
19/09/05,10:56:14,3.4395067999999998
19/09/05,10:56:15,3.6973019000000007
19/09/05,10:56:16,3.9775915
19/09/05,10:56:17,3.4926917999999993
19/09/05,10:56:18,3.605940699999999
19/09/05,10:56:19,3.9034521
19/09/05,10:56:20,3.8835107000000004
19/09/05,10:56:21,6.5117056
19/09/05,10:56:22,3.5900799
19/09/05,10:56:23,3.0176312999999997
19/09/05,10:56:24,2.9166096000000006
19/09/05,10:56:25,3.181209
19/09/05,10:56:26,4.001861600000001
19/09/05,10:56:27,3.3584537
19/09/05,10:56:28,3.3265683999999993
19/09/05,10:56:29,2.9000117
19/09/05,10:56:30,3.0946219999999998
19/09/05,10:56:31,2.9550764999999997
19/09/05,10:56:32,2.7946046999999994
19/09/05,10:56:33,2.9103281000000005
19/09/05,10:56:34,3.4115740000000003
19/09/05,10:56:35,2.8730874999999996
19/09/05,10:56:36,2.8954651
19/09/05,10:56:37,3.2554176
19/09/05,10:56:38,2.7762324
19/09/05,10:56:39,2.8752571000000002
19/09/05,10:56:40,3.066172000000001
19/09/05,10:56:41,2.9027902
19/09/05,10:56:42,3.0549334
19/09/05,10:56:43,3.5146191000000004
19/09/05,10:56:44,3.4183670999999993
19/09/05,10:56:45,3.1367413999999996
19/09/05,10:56:46,3.1223164999999993
19/09/05,10:56:47,3.1915712000000003
19/09/05,10:56:48,4.3133689
19/09/05,10:56:49,3.7414861000000004
19/09/05,10:56:50,4.735263499999999
19/09/05,10:56:51,3.7187365
19/09/05,10:56:52,3.6599916000000006
19/09/05,10:56:53,3.9293345
19/09/05,10:56:54,3.2629454
19/09/05,10:56:55,8.1442228
19/09/05,10:56:56,2.6709591
19/09/05,10:56:57,3.3212323
19/09/05,10:56:58,3.5396663999999998
19/09/05,10:56:59,3.443551
19/09/05,10:57:00,4.5669379
19/09/05,10:57:01,2.8296726999999997
19/09/05,10:57:02,3.1240356000000005
19/09/05,10:57:03,3.3507374
19/09/05,10:57:04,3.6240219
19/09/05,10:57:05,3.3732161
19/09/05,10:57:06,3.3245874000000004
19/09/05,10:57:07,3.1824809
19/09/05,10:57:08,3.207638999999999
19/09/05,10:57:09,3.5490731999999996
19/09/05,10:57:10,3.2760116000000004
19/09/05,10:57:11,3.1236887
19/09/05,10:57:12,3.4259563999999996
19/09/05,10:57:13,3.1910507999999993
19/09/05,10:57:14,8.0758972
19/09/05,10:57:15,3.9921077999999994
19/09/05,10:57:16,4.5810938
19/09/05,10:57:17,5.424025799999999
19/09/05,10:57:18,8.8832515
19/09/05,10:57:19,3.290877300000001
19/09/05,10:57:20,3.7076359
19/09/05,10:57:21,4.826481900000001
19/09/05,10:57:22,3.2613252000000004
19/09/05,10:57:23,3.8636352
19/09/05,10:57:24,4.7309578000000005
19/09/05,10:57:25,8.388197
19/09/05,10:57:26,6.0882364
19/09/05,10:57:27,4.5091756
19/09/05,10:57:28,6.203722
19/09/05,10:57:29,5.4438237
19/09/05,10:57:30,5.6007634
19/09/05,10:57:31,7.2922619
19/09/05,10:57:32,6.767248400000001
19/09/05,10:57:33,5.080061000000001
19/09/05,10:57:34,6.5512032
19/09/05,10:57:35,7.118031299999999
19/09/05,10:57:36,7.3052282
19/09/05,10:57:37,8.263792800000001
19/09/05,10:57:38,9.1682251
19/09/05,10:57:39,8.8849787
19/09/05,10:57:40,8.855575600000002
19/09/05,10:57:41,9.2991835
19/09/05,10:57:42,5.611596500000002
19/09/05,10:57:43,6.7468851999999995
19/09/05,10:57:44,8.791193300000002
19/09/05,10:57:45,8.8420267
19/09/05,10:57:46,6.141411400000001
19/09/05,10:57:47,8.9826752
19/09/05,10:57:48,9.0580398
19/09/05,10:57:49,9.0000996
19/09/05,10:57:50,7.8845423
19/09/05,10:57:51,8.644111699999998
19/09/05,10:57:52,8.688072299999998
19/09/05,10:57:53,8.858240399999998
19/09/05,10:57:54,11.0766352
19/09/05,10:57:55,8.991942600000002
19/09/05,10:57:56,9.4096468
19/09/05,10:57:57,6.9019789000000005
19/09/05,10:57:58,8.573769399999998
19/09/05,10:57:59,4.498836000000001
19/09/05,10:58:00,5.1592423
19/09/05,10:58:01,7.4765684000000014
19/09/05,10:58:02,6.2021116
19/09/05,10:58:03,8.802081799999998
19/09/05,10:58:04,9.280642400000001
19/09/05,10:58:05,5.3735278
19/09/05,10:58:06,8.906980099999998
19/09/05,10:58:07,4.960882100000001
19/09/05,10:58:08,4.8359141
19/09/05,10:58:09,9.117188
19/09/05,10:58:10,7.167261299999999
19/09/05,10:58:11,7.176685199999998
19/09/05,10:58:12,4.9941278
19/09/05,10:58:13,5.9149779
19/09/05,10:58:14,6.673836999999999
19/09/05,10:58:15,8.3073107
19/09/05,10:58:16,9.359585899999999
19/09/05,10:58:17,7.935397500000001
19/09/05,10:58:18,8.735114700000002
19/09/05,10:58:19,8.7578913
19/09/05,10:58:20,9.3907043
19/09/05,10:58:21,6.122234699999999
19/09/05,10:58:22,4.5781808
19/09/05,10:58:23,6.432442600000001
19/09/05,10:58:24,13.798423399999999
19/09/05,10:58:25,8.851997200000001
19/09/05,10:58:26,8.726549100000002
19/09/05,10:58:27,9.2443542
19/09/05,10:58:28,9.427234
19/09/05,10:58:29,7.3381714
19/09/05,10:58:30,6.2103367999999985
19/09/05,10:58:31,7.5823951
19/09/05,10:58:32,6.161210000000002
19/09/05,10:58:33,6.9608210999999995
19/09/05,10:58:34,7.067026500000001
19/09/05,10:58:35,7.0644841
19/09/05,10:58:36,9.136515900000001
19/09/05,10:58:37,9.0409356
19/09/05,10:58:38,7.8690417
19/09/05,10:58:39,9.123467899999998
19/09/05,10:58:40,9.047939800000002
19/09/05,10:58:41,7.012611600000001
19/09/05,10:58:42,8.985823700000001
19/09/05,10:58:43,9.3619581
19/09/05,10:58:44,8.5910591
19/09/05,10:58:45,8.694736100000002
19/09/05,10:58:46,9.083372099999998
19/09/05,10:58:47,9.4939163
19/09/05,10:58:48,10.9322885
19/09/05,10:58:49,20.978002899999996
19/09/05,10:58:50,11.0690526
19/09/05,10:58:51,7.785992199999999
19/09/05,10:58:52,4.9895713
19/09/05,10:58:53,4.310205999999999
19/09/05,10:58:54,4.028317400000001
19/09/05,10:58:55,2.9152302
19/09/05,10:58:56,3.8850351000000005
19/09/05,10:58:57,3.2658256999999997
19/09/05,10:58:58,2.717751999999999
19/09/05,10:58:59,4.4515639
19/09/05,10:59:00,3.4109172999999995
19/09/05,10:59:01,5.6318311
19/09/05,10:59:02,8.1858582
19/09/05,10:59:03,14.777327200000004
19/09/05,10:59:04,7.725844999999998
19/09/05,10:59:05,8.5845844
19/09/05,10:59:06,4.4470986
19/09/05,10:59:07,9.068360499999999
19/09/05,10:59:08,3.7095181000000004
19/09/05,10:59:09,9.1904153
19/09/05,10:59:10,8.2393965
19/09/05,10:59:11,10.430677799999998
19/09/05,10:59:12,9.0254186
19/09/05,10:59:13,3.6899971000000007
19/09/05,10:59:14,7.911468
19/09/05,10:59:15,4.5133364
19/09/05,10:59:16,4.0146344
19/09/05,10:59:17,6.6440927
19/09/05,10:59:18,4.1640177
19/09/05,10:59:19,6.0348413
19/09/05,10:59:20,8.270221499999998
19/09/05,10:59:21,8.647033400000002
19/09/05,10:59:22,8.1505543
19/09/05,10:59:23,5.585475200000001
19/09/05,10:59:24,5.5556901
19/09/05,10:59:25,8.1519541
19/09/05,10:59:26,3.8537622999999996
19/09/05,10:59:27,8.1793588
19/09/05,10:59:28,4.0108275
19/09/05,10:59:29,8.292305200000001
19/09/05,10:59:30,8.5464807
19/09/05,10:59:31,4.228802099999999
19/09/05,10:59:32,8.4660947
19/09/05,10:59:33,3.6474766
19/09/05,10:59:34,4.2736323
19/09/05,10:59:35,4.3510872
19/09/05,10:59:36,8.588335
19/09/05,10:59:37,8.807953300000001
19/09/05,10:59:38,9.5063173
19/09/05,10:59:39,6.4971284
19/09/05,10:59:40,4.7426452999999995
19/09/05,10:59:41,8.5014556
19/09/05,10:59:42,6.616302199999999
19/09/05,10:59:43,9.074137
19/09/05,10:59:44,8.872776599999998
19/09/05,10:59:45,8.731043399999999
19/09/05,10:59:46,9.2472094
19/09/05,10:59:47,4.8475137
19/09/05,10:59:48,8.1066788
19/09/05,10:59:49,9.698276699999997
19/09/05,10:59:50,8.4974762
19/09/05,10:59:51,9.3525498
19/09/05,10:59:52,8.5836462
19/09/05,10:59:53,9.2792717
19/09/05,10:59:54,10.487502399999999
19/09/05,10:59:55,9.9317213
19/09/05,10:59:56,8.79746
19/09/05,10:59:57,3.1854625
19/09/05,10:59:58,5.8232354
19/09/05,10:59:59,8.2091149
19/09/05,11:00:00,4.2790613
19/09/05,11:00:01,4.9680696
19/09/05,11:00:02,5.347322500000001
19/09/05,11:00:03,7.738819499999998
19/09/05,11:00:04,5.337963900000001
19/09/05,11:00:05,7.577443099999999
19/09/05,11:00:06,8.810250199999999
19/09/05,11:00:07,7.5866967
19/09/05,11:00:08,4.975988399999999
19/09/05,11:00:09,7.2311497
19/09/05,11:00:10,7.3525824
19/09/05,11:00:11,7.4572294999999995
19/09/05,11:00:12,6.101863600000001
19/09/05,11:00:13,5.262661999999999
19/09/05,11:00:14,8.695576599999999
19/09/05,11:00:15,8.315408799999998
19/09/05,11:00:16,8.558079800000002
19/09/05,11:00:17,6.074319399999999
19/09/05,11:00:18,7.115165999999999
19/09/05,11:00:19,4.8739303
19/09/05,11:00:20,8.1191205
19/09/05,11:00:21,8.121173199999998
19/09/05,11:00:22,7.260322200000001
19/09/05,11:00:23,5.103842600000001
19/09/05,11:00:24,8.625397600000001
19/09/05,11:00:25,7.718659500000001
19/09/05,11:00:26,8.902299900000001
19/09/05,11:00:27,8.325439
19/09/05,11:00:28,5.310141099999998
19/09/05,11:00:29,8.763319200000002
19/09/05,11:00:30,8.681109000000001
19/09/05,11:00:31,10.592698699999998
19/09/05,11:00:32,11.136622500000001
19/09/05,11:00:33,8.9024605
19/09/05,11:00:34,5.3430178
19/09/05,11:00:35,14.898782199999998
19/09/05,11:00:36,8.4144585
19/09/05,11:00:37,6.875998000000001
19/09/05,11:00:38,7.100645599999999
19/09/05,11:00:39,5.403439700000002
19/09/05,11:00:40,8.187066000000002
19/09/05,11:00:41,8.653962800000002
19/09/05,11:00:42,8.630446900000003
19/09/05,11:00:43,7.8836338999999995
19/09/05,11:00:44,9.3920449
19/09/05,11:00:45,8.5766644
19/09/05,11:00:46,8.8344158
19/09/05,11:00:47,9.014838499999998
19/09/05,11:00:48,9.1215712
19/09/05,11:00:49,6.121362400000001
19/09/05,11:00:50,6.5331700999999995
19/09/05,11:00:51,6.4449901999999994
19/09/05,11:00:52,6.880535
19/09/05,11:00:53,7.3713896
19/09/05,11:00:54,5.4019552
19/09/05,11:00:55,8.557107499999999
19/09/05,11:00:56,8.9585384
19/09/05,11:00:57,5.8409571
19/09/05,11:00:58,7.238144000000001
19/09/05,11:00:59,5.7810592000000005
19/09/05,11:01:00,6.092677399999999
19/09/05,11:01:01,6.814989799999998
19/09/05,11:01:02,8.0894391
19/09/05,11:01:03,7.470632500000001
19/09/05,11:01:04,8.8547705
19/09/05,11:01:05,8.8243617
19/09/05,11:01:06,9.821602500000001
19/09/05,11:01:07,8.3247498
19/09/05,11:01:08,7.674815900000001
19/09/05,11:01:09,7.4774913
19/09/05,11:01:10,7.515969100000001
19/09/05,11:01:11,7.3124689
19/09/05,11:01:12,7.392253899999999
19/09/05,11:01:13,7.7350866
19/09/05,11:01:14,7.359368399999998
19/09/05,11:01:15,8.7225555
19/09/05,11:01:16,8.1118942
19/09/05,11:01:17,9.0442873
19/09/05,11:01:18,8.489220399999999
19/09/05,11:01:19,7.117236899999999
19/09/05,11:01:20,5.7126941
19/09/05,11:01:21,5.727072000000001
19/09/05,11:01:22,7.361679399999999
19/09/05,11:01:23,6.7764633000000005
19/09/05,11:01:24,8.6695327
19/09/05,11:01:25,8.9342879
19/09/05,11:01:26,9.0440126
19/09/05,11:01:27,9.0709825
19/09/05,11:01:28,8.2230384
19/09/05,11:01:29,9.9550778
19/09/05,11:01:30,9.5805054
19/09/05,11:01:31,8.7202301
19/09/05,11:01:32,9.083581
19/09/05,11:01:33,9.7535342
19/09/05,11:01:34,10.424037
19/09/05,11:01:35,9.861847599999999
19/09/05,11:01:36,9.5281304
19/09/05,11:01:37,9.815064999999999
19/09/05,11:01:38,11.828767300000003
19/09/05,11:01:39,10.2375132
19/09/05,11:01:40,12.129534199999998
19/09/05,11:01:41,11.486884199999997
19/09/05,11:01:42,11.108168400000002
19/09/05,11:01:43,9.4394058
19/09/05,11:01:44,8.6577816
19/09/05,11:01:45,5.519805399999999
19/09/05,11:01:46,6.002119400000001
19/09/05,11:01:47,9.0753397
19/09/05,11:01:48,6.1917918
19/09/05,11:01:49,7.6730059
19/09/05,11:01:50,8.890931900000002
19/09/05,11:01:51,7.3857042999999996
19/09/05,11:01:52,8.1228425
19/09/05,11:01:53,7.3249621000000005
19/09/05,11:01:54,8.554121099999998
19/09/05,11:01:55,8.441419100000001
19/09/05,11:01:56,8.735044799999999
19/09/05,11:01:57,8.098972999999999
19/09/05,11:01:58,8.9018473
19/09/05,11:01:59,8.9855524
19/09/05,11:02:00,7.702193200000002
19/09/05,11:02:01,7.983752900000002
19/09/05,11:02:02,8.274058100000001
19/09/05,11:02:03,6.2557071
19/09/05,11:02:04,8.722414800000001
19/09/05,11:02:05,8.972317799999999
19/09/05,11:02:06,9.038007200000001
19/09/05,11:02:07,6.711140799999999
19/09/05,11:02:08,6.606360899999999
19/09/05,11:02:09,7.496913999999999
19/09/05,11:02:10,7.379893799999999
19/09/05,11:02:11,8.5948862
19/09/05,11:02:12,6.7144467
19/09/05,11:02:13,8.152759
19/09/05,11:02:14,6.5599393
19/09/05,11:02:15,5.461338299999999
19/09/05,11:02:16,6.9197003000000015
19/09/05,11:02:17,5.844412999999999
19/09/05,11:02:18,6.5643403000000005
19/09/05,11:02:19,8.8604483
19/09/05,11:02:20,7.616189
19/09/05,11:02:21,6.1358258
19/09/05,11:02:22,6.9273808
19/09/05,11:02:23,7.3303413000000015
19/09/05,11:02:24,7.323921500000001
19/09/05,11:02:25,8.6445677
19/09/05,11:02:26,8.2595504
19/09/05,11:02:27,7.4682162000000005
19/09/05,11:02:28,7.9320824
19/09/05,11:02:29,8.2783278
19/09/05,11:02:30,8.774611500000002
19/09/05,11:02:31,6.448133299999999
19/09/05,11:02:32,5.5272472
19/09/05,11:02:33,6.3337569
19/09/05,11:02:34,3.1838349999999997
19/09/05,11:02:35,4.3720426
19/09/05,11:02:36,7.983941499999999
19/09/05,11:02:37,9.1291357
19/09/05,11:02:38,7.189452999999999
19/09/05,11:02:39,7.8617376000000005
19/09/05,11:02:40,4.324188599999999
19/09/05,11:02:41,4.1209251
19/09/05,11:02:42,3.9026386000000004
19/09/05,11:02:43,16.342934200000002
19/09/05,11:02:45,8.5990026
19/09/05,11:02:45,9.2007567
19/09/05,11:02:46,7.934786000000002
19/09/05,11:02:47,7.502385700000001
19/09/05,11:02:48,9.8057944
19/09/05,11:02:49,7.794255099999999
19/09/05,11:02:50,7.3150206
19/09/05,11:02:51,9.767191700000001
19/09/05,11:02:52,7.5771307000000006
19/09/05,11:02:53,5.2342343
19/09/05,11:02:54,8.2010428
19/09/05,11:02:55,7.746238900000001
19/09/05,11:02:56,8.0861814
19/09/05,11:02:57,9.060438699999999
19/09/05,11:02:58,8.897416799999998
19/09/05,11:02:59,8.532944399999998
19/09/05,11:03:00,8.913905399999999
19/09/05,11:03:01,8.1849889
19/09/05,11:03:02,7.352911300000001
19/09/05,11:03:03,7.417309400000001
19/09/05,11:03:04,8.341566
19/09/05,11:03:05,9.0098779
19/09/05,11:03:06,9.1922532
19/09/05,11:03:07,7.654163499999998
19/09/05,11:03:08,5.7919309
19/09/05,11:03:09,8.7847905
19/09/05,11:03:10,4.7430577
19/09/05,11:03:11,7.260389399999999
19/09/05,11:03:12,6.9289057000000005
19/09/05,11:03:13,8.8580439
19/09/05,11:03:14,8.6848343
19/09/05,11:03:15,8.6684784
19/09/05,11:03:16,7.941623000000001
19/09/05,11:03:17,8.089552300000001
19/09/05,11:03:18,8.489403099999999
19/09/05,11:03:19,7.5523367
19/09/05,11:03:20,9.2539994
19/09/05,11:03:21,9.026589999999999
19/09/05,11:03:22,9.0065485
19/09/05,11:03:23,9.004004700000001
19/09/05,11:03:24,9.147883400000001
19/09/05,11:03:25,8.2567224
19/09/05,11:03:26,8.907050299999998
19/09/05,11:03:27,7.2124904
19/09/05,11:03:28,7.337628100000001
19/09/05,11:03:29,7.766111399999999
19/09/05,11:03:30,8.0246679
19/09/05,11:03:31,7.4219949
19/09/05,11:03:32,7.329244
19/09/05,11:03:33,7.4064242999999985
19/09/05,11:03:34,7.396399200000001
19/09/05,11:03:35,7.342720300000001
19/09/05,11:03:36,7.6001335999999995
19/09/05,11:03:37,7.352631700000001
19/09/05,11:03:38,7.426478000000002
19/09/05,11:03:39,7.405369100000001
19/09/05,11:03:40,8.6743402
19/09/05,11:03:41,7.300267799999999
19/09/05,11:03:42,8.4926649
19/09/05,11:03:43,7.733769100000001
19/09/05,11:03:44,7.867782900000001
19/09/05,11:03:45,7.454503400000001
19/09/05,11:03:46,7.886622200000001
19/09/05,11:03:47,7.593409500000002
19/09/05,11:03:48,7.594012899999999
19/09/05,11:03:49,7.375183900000001
19/09/05,11:03:50,8.012149299999999
19/09/05,11:03:51,8.1947773
19/09/05,11:03:52,8.2599707
19/09/05,11:03:53,8.3503156
19/09/05,11:03:54,7.507668
19/09/05,11:03:55,7.6550333
19/09/05,11:03:56,7.801398000000001
19/09/05,11:03:57,8.184289999999999
19/09/05,11:03:58,9.2809547
19/09/05,11:03:59,7.215616700000002
19/09/05,11:04:00,9.887721899999999
19/09/05,11:04:01,9.1171804
19/09/05,11:04:02,9.0135328
19/09/05,11:04:03,9.051847799999997
19/09/05,11:04:04,9.042362500000001
19/09/05,11:04:05,9.056089399999998
19/09/05,11:04:06,9.0376729
19/09/05,11:04:07,9.0760149
19/09/05,11:04:08,9.0689842
19/09/05,11:04:09,9.0565214
19/09/05,11:04:10,9.0982764
19/09/05,11:04:11,9.109529599999998
19/09/05,11:04:12,9.0759576
19/09/05,11:04:13,9.0531993
19/09/05,11:04:14,9.135995200000002
19/09/05,11:04:15,9.0672095
19/09/05,11:04:16,8.9252863
19/09/05,11:04:17,9.154675000000001
19/09/05,11:04:18,8.871471600000001
19/09/05,11:04:19,8.969280499999998
19/09/05,11:04:20,8.9801717
19/09/05,11:04:21,9.1214196
19/09/05,11:04:22,8.867636599999999
19/09/05,11:04:23,9.1795423
19/09/05,11:04:24,8.972299
19/09/05,11:04:25,9.109483600000003
19/09/05,11:04:26,8.5707353
19/09/05,11:04:27,9.0497612
19/09/05,11:04:28,5.6956766000000005
19/09/05,11:04:29,8.6301736
19/09/05,11:04:30,9.146983200000001
19/09/05,11:04:31,8.8216493
19/09/05,11:04:32,7.841712800000002
19/09/05,11:04:33,8.689589899999998
19/09/05,11:04:34,8.7215412
19/09/05,11:04:35,8.066091699999998
19/09/05,11:04:36,8.776334400000001
19/09/05,11:04:37,9.0399248
19/09/05,11:04:38,6.071493999999999
